name,cre_id,location/x,location/y,_place_id
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/11379/EXP/ES/2015,-105.4875,28.18769,13626
MONICA SANABRIA MANJARREZ,PL/11380/EXP/ES/2015,-98.7511,18.49908,13628
GRUPO GASOLINERO HEROES POTOSINOS SA DE CV,PL/11381/EXP/ES/2015,-99.99773,21.9334,13629
COMBUSTIBLES AUTOMOTORES SANTA RITA SA DE CV,PL/11382/EXP/ES/2015,-99.93536,21.91368,13630
"ESTACION DE SERVICIO RAYONES, S.A. DE C.V.",PL/11383/EXP/ES/2015,-100.0722,25.01473,13631
GAS TELCHAC SA DE CV,PL/11384/EXP/ES/2015,-89.30665,21.33993,13633
"SERVICIO RC, S.A. DE C.V.",PL/11385/EXP/ES/2015,-98.34032,24.46815,13636
SUPER SERVICIO LOS LIMONES SA DE CV,PL/11386/EXP/ES/2015,-102.3486,19.07394,13639
J CLEMENTE LABRA SANCHEZ,PL/11387/EXP/ES/2015,-99.33091,20.75611,13640
MAXIMIANO ALVAREZ AMADOR,PL/11388/EXP/ES/2015,-111.3015,24.49053,13644
LUCIA CARDONA AGUILERA,PL/11389/EXP/ES/2015,-101.7143,20.14731,13645
SERVICIO TONALIZONTLA SA DE CV,PL/11390/EXP/ES/2015,-99.26473,19.03863,13646
Enermayab S.A de C.V.,PL/11391/EXP/ES/2015,-89.50811,20.90551,13650
SEFERINO GANDARA VARELA,PL/11392/EXP/ES/2015,-104.4771,24.78799,13651
SUPER SERVICIO NUEVO BC SA DE CV,PL/12607/EXP/ES/2015,-97.39012,20.25798,13653
"Estacion Custodia, S.A. de C.V.",PL/11393/EXP/ES/2015,-102.2973,21.91797,13656
GONZALO DE LA VEGA HERNANDEZ,PL/11394/EXP/ES/2015,-114.7774,32.47898,13657
SUPER SERVICIO NUEVO BC SA DE CV,PL/11395/EXP/ES/2015,-99.76646,18.91777,13658
"SUPER SERVICIO LOS POTRILLOS, S.A. DE C.V.",PL/11402/EXP/ES/2015,-97.44511,20.53864,13659
"FERECRES, S.A. DE C.V.",PL/11396/EXP/ES/2015,-98.62337,19.98476,13660
GASOLINERA DIAL SA DE CV,PL/11397/EXP/ES/2015,-103.474,20.53641,13662
SERVICIOS DUBAI RBG SA ADE CV,PL/11398/EXP/ES/2015,-109.4611,27.08076,13664
"SERVICIO REYNOSO MADRIGAL, S.A. DE C.V.",PL/11399/EXP/ES/2015,-103.5798,20.224,13665
SERVICIO ROMITA SA DE CV,PL/11400/EXP/ES/2015,-101.5323,20.87141,13666
EJIDO OPOPEO,PL/11401/EXP/ES/2015,-101.6211,19.41191,13667
MUNICIPIO DE MEXTICACAN,PL/11403/EXP/ES/2015,-102.7896,21.26352,13668
KIARA EDITH BETANCOURT MORENO,PL/11404/EXP/ES/2015,-102.3247,19.05741,13669
"GASOLINERA MARTIN, S.A. DE C.V.",PL/11405/EXP/ES/2015,-105.2729,20.7042,13670
"GASOLINERAS MAS UNO, S.A. DE C.V.",PL/11407/EXP/ES/2015,-101.1875,20.5441,13671
ESTACION DE SERVICIOS LA JOYA S.A DE C.V,PL/11406/EXP/ES/2015,-102.3984,20.57991,13672
BURGOS PLUS GASOLINERAS S.A. DE C.V.,PL/11408/EXP/ES/2015,-98.26525,26.00618,13673
PETROMUAL SA DE CV,PL/11409/EXP/ES/2015,-106.2369,31.49343,13674
BURGOS PLUS GASOLINERAS S.A. DE C.V.,PL/11410/EXP/ES/2015,-98.33033,26.06225,13675
LAMBERTO CASTRO ORTIZ,PL/11411/EXP/ES/2015,-101.5115,20.87214,13677
ARNULFO SALAICES VALDEZ,PL/11412/EXP/ES/2015,-106.5216,30.44215,13679
SERVICIO TEMASCALAPA S.A DE C.V.,PL/11423/EXP/ES/2015,-98.8982,19.8267,13682
GASOLINERA REYNOSA  SA DE CV,PL/11424/EXP/ES/2015,-98.23903,26.0233,13683
ROQUIS S.A de C.V.,PL/11425/EXP/ES/2015,-111.0337,28.56414,13684
GASOLINERA REYNOSA SA DE CV,PL/11426/EXP/ES/2015,-98.27726,26.06538,13685
ERNESTO MORENO FELIX,PL/11427/EXP/ES/2015,-108.4034,25.62636,13686
Grupo Empresarial AO S.A. de C.V.,PL/11428/EXP/ES/2015,-98.96941,19.35086,13687
ESTACION DE SERVICIO MARRIVER SA DE CV,PL/11429/EXP/ES/2015,-98.13324,25.99773,13689
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/11430/EXP/ES/2015,-101.3592,20.67295,13693
Grupo Petro 8 SA de CV,PL/11431/EXP/ES/2015,-103.2206,20.29311,13695
ESTACION DE SERVICIO EL AGUAJITO S.A. DE C.V.,PL/11436/EXP/ES/2015,-115.7286,31.40228,13698
"BELLAS ARTES GASOLINERA, SA DE CV",PL/11432/EXP/ES/2015,-115.4606,32.61374,13699
EJIDO OPOPEO,PL/11433/EXP/ES/2015,-101.6505,19.30474,13701
JUAN CASAOS CANO,PL/11437/EXP/ES/2015,-96.43067,17.29375,13702
Servicio Espiñeiro SA de CV,PL/11434/EXP/ES/2015,-109.0315,25.81942,13703
COMUNIDAD AGRARIA DE OPOPEO,PL/11435/EXP/ES/2015,-101.6049,19.42484,13704
COMBUSTIBLES Y LUBRICANTES ROQUI S.A. DE C.V.,PL/11490/EXP/ES/2015,-97.81654,25.67986,13709
"Auto Servicios Puertecitos, S.A. de C.V.",PL/11468/EXP/ES/2015,-114.6407,30.35188,13710
JORGE AVILA CANO,PL/11469/EXP/ES/2015,-99.02399,19.40896,13711
SONIA YORLLI AVILA LOPEZ,PL/11470/EXP/ES/2015,-98.94307,18.85852,13712
ESTACION DE SERVICIOS EL LETRERO SA DE CV,PL/11471/EXP/ES/2015,-102.1076,18.97738,13713
MIGUEL MACIAS VARGAS,PL/11472/EXP/ES/2015,-102.7036,19.17326,13714
"ENERGETICOS EL GARITON, SA DE CV",PL/11473/EXP/ES/2015,-100.2867,20.63108,13716
"SERVICIOS SALDAÑA, S.A.",PL/11474/EXP/ES/2015,-99.5789,24.86298,13718
"SERVICIOS SALDAÑA, S.A.",PL/11475/EXP/ES/2015,-99.37266,24.8532,13719
JORGE LUIS CAMPOS HERNANDEZ,PL/11476/EXP/ES/2015,-100.8931,18.60793,13726
SERVICIOS HIDASA SA DE CV,PL/11477/EXP/ES/2015,-89.62646,20.99823,13727
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/11478/EXP/ES/2015,-99.60648,19.28697,13729
JUAN DOMINGO FRANCISCO LEAÑO REYES,PL/12609/EXP/ES/2015,-104.6808,19.19291,13731
"LAS MEJORES ESTACIONES, S.A DE C.V",PL/11479/EXP/ES/2015,-99.02729,19.58322,13732
CARLOS ENRIQUE BATARSE MENA,PL/11480/EXP/ES/2015,-100.2304,25.82875,13733
ESTACIONES DE SERVICIO EN TUXTLA S.A. DE C.V.,PL/11481/EXP/ES/2015,-93.13909,16.74663,13735
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/11482/EXP/ES/2015,-102.3161,21.84331,13736
"SERVICIO FACIL DEL SURESTE, S.A. DE C.V.",PL/11483/EXP/ES/2015,-95.75475,18.37228,13737
"OPTIMUS ESTACION DE SERVICIO, S. A. DE C.V.",PL/11484/EXP/ES/2015,-102.3422,21.84806,13739
GASOLINERA HIDALGO S DE CV,PL/11485/EXP/ES/2015,-98.30933,26.07913,13741
"SERVICIO FACIL DEL SURESTE, S.A. DE C.V.",PL/11486/EXP/ES/2015,-95.80378,18.37129,13742
Servicio Gransur SA de CV,PL/11487/EXP/ES/2015,-99.16595,19.30143,13743
SUPER SERVICIO TAXQUEÑA SA DE CV,PL/11958/EXP/ES/2015,-99.15698,19.34344,13745
"GLORIMARC, S.A. DE C.V.",PL/11488/EXP/ES/2015,-116.6299,32.57306,13747
"SERVICIO PALO ALTO, S.A. DE C.V.",PL/11489/EXP/ES/2015,-101.9694,21.92152,13749
ROBERTO HURTADO MOJICA,PL/11438/EXP/ES/2015,-99.85603,18.36265,13750
RAMIRO GONZALEZ GARZA,PL/11439/EXP/ES/2015,0,0,13752
"SERVICIO LA PIEDAD, S.A. DE C.V.",PL/11440/EXP/ES/2015,-98.22107,19.04553,13753
ALEJANDRA DE LA TORRE VERDUZCO,PL/11441/EXP/ES/2015,-99.19836,19.66873,13754
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/11442/EXP/ES/2015,-101.6474,21.14478,13756
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/11443/EXP/ES/2015,-102.3211,21.94962,13759
FELICIANO FEREGRINO HERRERA,PL/11444/EXP/ES/2015,-99.32483,19.99705,13760
GASOLINERAS CORI SA DE CV,PL/11446/EXP/ES/2015,-107.3803,24.80187,13762
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/11447/EXP/ES/2015,-100.1824,25.7771,13763
PETROTEP SA DE CV,PL/11445/EXP/ES/2015,-102.7506,20.82172,13764
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/11448/EXP/ES/2015,-102.29,21.94953,13765
"GASOLINERA Y SERVICIOS LOS SAUCES, S.A. DE C.V.",PL/11449/EXP/ES/2015,-102.7361,20.85014,13768
"SERVICIO VALLE HIDALGO, S.A. DE C.V.",PL/11450/EXP/ES/2015,-100.5234,19.68676,13769
"MERCANTIL  VIHESA, S.A. DE C.V.",PL/11451/EXP/ES/2015,-100.4687,19.7028,13771
"SERVICIO INCONRA, S.A. DE C.V.",PL/11452/EXP/ES/2015,-100.9771,25.42685,13774
FELIPE GUTIERREZ YAÑEZ,PL/11453/EXP/ES/2015,-103.0314,20.92838,13775
QAR SUPERGAS SA DE CV,PL/11454/EXP/ES/2015,0,0,13777
JORGE LUIS CAMPOS HERNANDEZ,PL/11455/EXP/ES/2015,-100.6527,18.38116,13786
"GASOLINERA ISLAS, S.A. DE C.V.",PL/11456/EXP/ES/2015,-109.942,27.26264,13790
"SERVICIO LA NUEVA VICTORIA, S.A. DE C.V.",PL/11457/EXP/ES/2015,-95.26573,18.65483,13792
Gasolinera Faza SA de CV,PL/12608/EXP/ES/2015,-103.7069,24.91774,13794
"SERVICIO EL NOPAL, S.A. DE C.V.",PL/11458/EXP/ES/2015,-98.83754,19.67706,13798
"GASOLINERA ALMOLOYA, S.A. DE C.V.",PL/11459/EXP/ES/2015,0,0,13799
"ENERGETICOS ZIMAPAN, S.A. DE C.V.",PL/11460/EXP/ES/2015,-99.3345,20.68796,13801
"ENERGETICOS ZIMAPAN, S.A. DE C.V.",PL/11461/EXP/ES/2015,-99.38344,20.73476,13803
"TECNOGASOLINERA, S.A. DE C.V.",PL/11462/EXP/ES/2015,-98.27457,25.99088,13804
"GASOLINERIA LAS TUNAS, S.A. DE C.V.",PL/11463/EXP/ES/2015,-98.88736,19.64957,13805
"GASOCHALCO, S.A. DE C.V.",PL/11464/EXP/ES/2015,-98.9031,19.26439,13806
"GASOLINERÍA LA MILPA DE CALPULALPAN, S.A. DE C.V.",PL/11465/EXP/ES/2015,-98.65619,19.56922,13807
SERVICIO LA CENTRAL 57 SA DE CV,PL/11466/EXP/ES/2015,-100.9511,23.87846,13814
CARMEN SANCHEZ AGUILAR,PL/11467/EXP/ES/2015,-96.61775,19.51164,13815
FACUNDO RODRIGUEZ CASTAÑEDA,PL/11510/EXP/ES/2015,-97.5851,18.58268,13818
"SERVICIOS RIO PANUCO, SA DE CV  E03787",PL/11511/EXP/ES/2015,-97.84636,22.21435,13819
SUPER SERVICIO COSAMALOAPAN SA DE CV,PL/11491/EXP/ES/2015,-94.5454,17.5655,13820
EFREN MARTINEZ MORFIN,PL/11492/EXP/ES/2015,-100.3006,20.46768,13821
GRUPO GASOLINERO BERISA SA DE CV,PL/12610/EXP/ES/2015,-100.3995,20.53944,13822
"ENERGETICOS DAZA, S.A. DE C.V.",PL/11493/EXP/ES/2015,-97.91019,18.72974,13826
SUPER SERVICIO DE SANTA SA DE CV,PL/11959/EXP/ES/2015,-102.5637,21.71237,13827
MEGAENERGETICOS SA DE CV,PL/11494/EXP/ES/2015,-98.17987,26.00902,13828
SUPER SERVICIO CAPULTITLAN SA DE CV,PL/11495/EXP/ES/2015,-99.66079,19.24438,13829
ENERGETICOS LAS PALMAS SA DE CV,PL/11496/EXP/ES/2015,-97.77818,25.93546,13830
Panfilo Reveriano Benitez Alcantara,PL/11497/EXP/ES/2015,-99.41295,20.27416,13832
"GASINC, S.A. DE C.V.",PL/11498/EXP/ES/2015,-98.93213,19.4954,13836
GRUPO SAENZ MARTINEZ SA DE CV,PL/11960/EXP/ES/2015,-106.669,27.92212,13838
AUTO SERVICIO LAS PAROTAS S.A DE C.V,PL/11499/EXP/ES/2015,-104.3427,19.13251,13840
GRUPO SAENZ MARTINEZ SA DE CV,PL/11961/EXP/ES/2015,-106.4524,28.18112,13846
Elena Perez Bouquet,PL/11500/EXP/ES/2015,0,0,13848
DAVID MARIÑELARENA MARIÑELARENA,PL/11501/EXP/ES/2015,-106.2647,27.52521,13853
COMBUSTIBLES MIKY SANTA ISABEL S. A. DE C. V.,PL/11502/EXP/ES/2015,-106.3429,28.34696,13854
SERVICIOS REVOLUCION S.A. DE C.V.,PL/11503/EXP/ES/2015,-107.3658,24.80316,13855
CAYETANO DEL BOSQUE ZAMORA,PL/11504/EXP/ES/2015,-99.4836,26.21854,13858
"GAS CARMONA, S.A. DE C.V.",PL/11505/EXP/ES/2015,-99.22075,18.91518,13859
COMBUSTIBLES GML SA DE CV,PL/11506/EXP/ES/2015,-101.221,20.61608,13860
"GAS ANDRE, S.A. DE C.V.",PL/11507/EXP/ES/2015,-98.91312,18.89115,13861
MARIA ENRIQUETA GUITRON VELASCO,PL/11508/EXP/ES/2015,-104.7601,20.50609,13862
"GAS LAS LETIS, S.A. DE C.V.",PL/11509/EXP/ES/2015,-99.22102,18.92054,13864
"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/11513/EXP/ES/2015,-103.4773,25.56469,13865
"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/11512/EXP/ES/2015,-103.4907,25.57671,13866
"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/11514/EXP/ES/2015,-103.5073,25.55403,13867
EMPRESAS LUEBBERT SA DE CV,PL/11515/EXP/ES/2015,-98.21318,26.01594,13869
SILVIA ESTELA CASTRO GUTIERREZ,PL/11517/EXP/ES/2015,-103.191,25.99593,13870
"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/11516/EXP/ES/2015,-104.1367,26.53493,13871
"ENERGETICOS Y DERIVADOS DE MUZQUIZ, S.A. DE C.V.",PL/11518/EXP/ES/2015,-101.1356,27.86997,13872
SERVICIOS AUXILIARES DE SINALOA S.A. DE C.V.,PL/11519/EXP/ES/2015,-107.4145,24.79358,13873
SERVICIOS AUXILIARES DE SINALOA S.A. DE C.V.,PL/11520/EXP/ES/2015,-107.3738,24.78015,13877
"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/11521/EXP/ES/2015,-103.4901,25.55296,13878
GASOLINERA BRAVO S.A. DE C.V.,PL/11522/EXP/ES/2015,-107.4007,24.78784,13880
"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/11523/EXP/ES/2015,-103.4602,25.59353,13882
"SERVICIO LAS PALMITAS, S.A. DE C.V.",PL/11524/EXP/ES/2015,-103.6013,20.28986,13884
"GASOLINERA SAN FRANCISCO, S.A. DE C.V.",PL/12611/EXP/ES/2015,-101.8109,18.95752,13885
"SERVICIO EL RANCHITO, S.A. DE C.V.",PL/12612/EXP/ES/2015,-101.2079,20.13115,13886
"Diésel y Gasolina la Zarca, S.A. DE C.V",PL/12619/EXP/ES/2015,-104.7624,25.78231,13894
ISRAEL RECHY MARTINEZ,PL/12613/EXP/ES/2015,-97.59931,19.64487,13895
JOSE LUIS RECHY MARTINEZ,PL/12614/EXP/ES/2015,-97.59862,19.64411,13897
Servicio Magusa S.A de C.V.,PL/12615/EXP/ES/2015,-116.57,31.70075,13898
SERVICIOS PERA SA DE CV,PL/12616/EXP/ES/2015,-98.2783,26.03334,13899
CAMINO A COCOYOC SA DE CV,PL/12617/EXP/ES/2015,-98.98453,18.88981,13906
COMBUSTIBLE DE LOS MOCHIS SA DE CV,PL/12618/EXP/ES/2015,-108.9928,25.78569,13909
FERNANDO MURILLO SALGADO,PL/11962/EXP/ES/2015,-107.0941,24.4388,13911
NOGALES ENERGETICOS S.A. DE C.V.,PL/11964/EXP/ES/2015,-112.268,27.34375,13915
NOGALES ENERGETICOS S.A. DE C.V.,PL/11963/EXP/ES/2015,-111.3661,26.00735,13916
NOGALES ENERGETICOS S.A. DE C.V.,PL/11965/EXP/ES/2015,-109.7192,23.09926,13917
PORFIRIO SANDOVAL SANCHEZ,PL/11966/EXP/ES/2015,-100.2366,19.76379,13919
"GASOLINERA ESTADIO, S.A. DE C.V.",PL/11967/EXP/ES/2015,-101.4423,26.90033,13920
GRUPO OPERADOR DE MINIGASOLINERAS SA DE CV,PL/11968/EXP/ES/2015,-100.2597,25.7725,13921
"SERVICIO AVIACION, S.A. DE C.V.",PL/11969/EXP/ES/2015,-101.4514,26.94581,13922
SERVICIO CARROLO SA DE CV,PL/11970/EXP/ES/2015,-96.76995,19.46659,13923
"SERVICIO SESAMO, S.A. DE C.V.",PL/11971/EXP/ES/2015,-100.2806,25.68306,13924
SERVICIO RIOS SALINAS SA DE CV,PL/11972/EXP/ES/2015,-101.4199,20.95563,13927
SERVICIO RIOS SALINAS SA DE CV,PL/11973/EXP/ES/2015,-101.43,20.95487,13928
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/11974/EXP/ES/2015,-100.4526,20.61788,13931
"SERVICIO VENADERO, S. A. DE C. V.",PL/11975/EXP/ES/2015,-102.4575,21.88857,13933
"SERVICIO BAJIO DE SAN JOSE, S.A. DE C.V.",PL/11976/EXP/ES/2015,-102.1079,21.67533,13934
"SERVICIO ISALSO, S.A. DE C.V.",PL/11977/EXP/ES/2015,-102.2731,22.09369,13935
"SERVICIO ISAMEL, S.A. DE C.V.",PL/11978/EXP/ES/2015,-102.2749,22.07113,13936
SALVADOR PARADA LOPEZ VELARDE,PL/11979/EXP/ES/2015,-102.2889,21.99178,13937
ENERGETICOS AVENIDA DEL NIÑO SA DE CV,PL/11980/EXP/ES/2015,-97.49159,25.85088,13938
ESTACION DE SERVICIODIVISION DEL NORTE S DERLDECV,PL/11981/EXP/ES/2015,-97.47965,25.86797,13942
GEAXLO S.A. DE C.V.,PL/11982/EXP/ES/2015,-102.7368,23.60165,13944
ESTACION DE SERVICIO LAS TORRES S.A DE C.V,PL/11983/EXP/ES/2015,-103.381,20.6584,13951
AUTOGAS LAS ANIMAS S.A. DE C.V.,PL/11984/EXP/ES/2015,-98.23411,19.04398,13952
SERVICIO LA LAGUNILLA S.A. DE C.V.,PL/11985/EXP/ES/2015,-99.03071,20.34719,13956
GAS MARINE S.A. DE C.V.,PL/11986/EXP/ES/2015,-86.77524,21.08307,13959
AUTI SERVICIO SANTIAGO S.A DE C.V,PL/11987/EXP/ES/2015,-104.3485,19.11592,13973
JORGE ARTURO URIBE LITVAK,PL/11988/EXP/ES/2015,-98.43731,19.69636,13974
FARUM SERVICIOS S A DE C V,PL/11989/EXP/ES/2015,-98.6709,20.9856,13976
"AUTOSERVICIOS TECPAN , S.A. DE C.V.",PL/11990/EXP/ES/2015,-100.6301,17.23701,13979
BEATRIZ EUGENIA QUESADA PEREZ,PL/11991/EXP/ES/2015,-99.21345,19.51299,13980
GASOLINERA COMALA S.A. DE C.V.,PL/11992/EXP/ES/2015,-103.7599,19.31939,13982
RODOLFO ENRIQUEZ MORENO,PL/11993/EXP/ES/2015,-101.6678,21.11726,13983
"SUPER SERVICIO DN ALFONSO, S. DE R.L. DE C.V.",PL/11994/EXP/ES/2015,-104.6501,24.00318,13985
SERVICAÑA S.A. DE C.V.,PL/11995/EXP/ES/2015,-103.7171,20.66857,13987
HR SOL SERVICIOS ADMINISTRATIVOS FONDO 3 S.A DE C.V.,PL/11996/EXP/ES/2015,-99.92577,20.29469,13988
MORATINES SA DE CV,PL/11997/EXP/ES/2015,-108.9972,25.79513,13992
"ESTACION DE SERVICIO LAS CUMBRES, SA DE CV",PL/11998/EXP/ES/2015,-97.30896,18.71665,13996
Energéticos Franco S.A. de C.V.,PL/11999/EXP/ES/2015,-97.55543,25.74427,13999
Energéticos Franco S.A. de C.V.,PL/12000/EXP/ES/2015,-97.48039,25.86323,14001
"GRUPO DE GASOLINEROS UNIDOS MI RIU, S.A. DE C.V.",PL/12001/EXP/ES/2015,-96.72984,17.05396,14005
EL OLIVO DE CD VICTORIA SA DE CV,PL/12002/EXP/ES/2015,-99.10814,23.77216,14007
"COMBUSTIBLES ADITIVOS Y SERVICIOS MAGICOS, S. DE R.L. DE C.V.",PL/12003/EXP/ES/2015,-115.4141,32.66182,14008
GASOLINERA SABALO SA DE CV,PL/12004/EXP/ES/2015,-97.91708,22.22236,14009
ROBERTO CARRERA BRUNO,PL/12038/EXP/ES/2015,-99.81866,17.65963,14012
"SERVICIOS ENERGETICOS ESLI, S.A. DE C.V.",PL/12039/EXP/ES/2015,-102.2167,20.61288,14013
SERVICIO DEL CENTRO DE RAFAEL LARA GRAJALES S.A. DE C.V.,PL/12620/EXP/ES/2015,-97.80412,19.22718,14015
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/12040/EXP/ES/2015,-106.0682,28.64205,14016
"Estación de Servicio Pegaso, S.A. de C.V.",PL/12041/EXP/ES/2015,-103.4126,20.63689,14017
"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/12042/EXP/ES/2015,-98.08154,22.92279,14018
SINERGIA DE ENERGETICOS S.A. DE C.V.,PL/12043/EXP/ES/2015,-98.22344,19.06675,14020
GANO S.A. DE C.V.,PL/12044/EXP/ES/2015,-98.15413,24.84351,14021
"SUPER SERVICIO EL CUCHILLO, S.A. DE C.V.",PL/12045/EXP/ES/2015,-99.25352,25.71143,14022
"SUPER SERVICIO EL CUCHILLO, S.A. DE C.V.",PL/12046/EXP/ES/2015,-99.65,25.60727,14023
SERVICIO GUADARRAMA S.A. DE C.V.,PL/12047/EXP/ES/2015,-99.93539,18.13151,14025
ALMA ANGELINA VEGA GRIJALVA,PL/12005/EXP/ES/2015,-102.1728,21.00938,14027
ERICK MENDOZA HERNANDEZ,PL/12006/EXP/ES/2015,-98.2018,20.38249,14029
GASOLINERA DE COMPOSTELA S.A. DE C.V.,PL/12007/EXP/ES/2015,-104.9009,21.23918,14031
"GRUPO GASOLINERO TAMPICO, SA DE CV  E10172",PL/12008/EXP/ES/2015,-98.43775,22.82321,14034
EDGAR CUAUHTEMOC CEJA CADENAS,PL/12009/EXP/ES/2015,-100.4884,19.47709,14039
"JAR, INFRAESTRUCTURA MARINA, S.A. DE C.V.",PL/12010/EXP/ES/2015,0,0,14041
"ALCA ENERGETICA, S.A. DE C.V",PL/12011/EXP/ES/2015,-88.13531,29.6988,14043
Combustibles Y Transportes Morelos,PL/12012/EXP/ES/2015,-101.2166,21.47236,14044
"SERVICIO MORA DE ZACAPU, S. A. DE C. V.",PL/12013/EXP/ES/2015,-101.7971,19.81322,14045
SERVICIO A & J SA DE CV,PL/12014/EXP/ES/2015,-95.53627,18.15609,14047
COMBUSTIBLES Y LUBRICANTES ROQUI S.A. DE C.V.,PL/12015/EXP/ES/2015,-97.82524,25.66683,14048
SERVICIO GASOLINERO NAVARRETE SA DE CV,PL/12016/EXP/ES/2015,-104.8377,21.46707,14050
Servicio Toluca SRL de CV,PL/12017/EXP/ES/2015,-99.64396,19.30476,14051
"ACEITES Y COMBUSTIBLES DE QUERETARO, S.A. DE C.V.",PL/12018/EXP/ES/2015,-100.2672,20.56135,14052
PRIMEROGAS S.A. DE C.V.,PL/12019/EXP/ES/2015,-97.62973,16.94898,14054
COMBUSTIBLES MARSAN SA DE CV,PL/12020/EXP/ES/2015,-103.3612,20.65682,14055
"HIDROCARBUROS SANTA ANA, S.A. DE C.V.",PL/12021/EXP/ES/2015,-98.71817,20.08528,14056
"CYNPER, S.A. DE C.V.",PL/12022/EXP/ES/2015,-99.22704,20.18159,14057
ANSELMA EDHIT HUESCA LAGUNES,PL/12023/EXP/ES/2015,-96.87988,18.86068,14058
GASOLINERA SURUTATO SA DE CV,PL/12024/EXP/ES/2015,-107.5586,25.80172,14059
SERVICIO MECAPALAPA S.A. DE C.V.,PL/12025/EXP/ES/2015,-97.8501,20.52828,14060
DEL FER SERVICIOS SA DE CV,PL/12026/EXP/ES/2015,-96.24748,18.53864,14061
"PETROSERVICIOS DE GUASAVE, S.A. DE C.V.",PL/12027/EXP/ES/2015,-108.3579,25.51827,14062
MULTISERVICIOS POVA SA DE CV,PL/12028/EXP/ES/2015,-98.30537,19.48043,14063
"HIDROCARBUROS SANTA CATARINA, S.A. DE C.V.",PL/12029/EXP/ES/2015,-98.83879,20.12829,14064
ADMINISTRADORA Y CONTROLADORA DE CARBURANTES SA DE,PL/12030/EXP/ES/2015,-100.315,25.69079,14065
"AUTOSERVICIO BENITEZ, SA DE CV",PL/12031/EXP/ES/2015,-117.058,32.34258,14066
Gasolineria Gamboa S de R L,PL/12032/EXP/ES/2015,0,0,14068
Mario Gamboa E Hijos SA,PL/12033/EXP/ES/2015,-93.22457,16.78223,14070
Mario Gamboa E Hijos SA,PL/12034/EXP/ES/2015,-93.26826,16.79777,14072
"ALEROB ESTACIONES, S.A. DE C.V.",PL/12035/EXP/ES/2015,-117.0336,32.50294,14073
Servi Universidad SA de CV,PL/12036/EXP/ES/2015,-98.71581,20.09606,14075
SERVICIOS CONTRERAS S.A DE C.V,PL/12037/EXP/ES/2015,-101.1505,20.04998,14077
ESTACION DE SERVICIO FLORIDA SA DE CV,PL/12067/EXP/ES/2015,-99.89706,16.86915,14079
"GARAGES Y TURISMO, S.A. DE C.V.",PL/12068/EXP/ES/2015,-100.3125,25.6653,14080
PARADOR Y SERVICIOS SANTA ROSA S.A. DE C.V.,PL/12069/EXP/ES/2015,-103.2368,20.42075,14082
JOSE LUIS MAGAÑA GOMEZ,PL/12048/EXP/ES/2015,-101.7211,19.57997,14083
Gasolineras Express S.A. de C.V.,PL/12049/EXP/ES/2015,-109.5327,31.30246,14084
SALVADOR VALLEJO JIMENEZ,PL/12050/EXP/ES/2015,-103.2579,19.98169,14086
GRUPO GASOLINERO TRES EMES SA. DE CV.,PL/12051/EXP/ES/2015,-109.6043,31.30865,14090
INNOVACION DE GASOLINERAS CHIMALHUACAN SA DE CV,PL/12052/EXP/ES/2015,-98.99018,19.39427,14091
"FOMENTO EMPRESARIAL DE PUEBLA, S.A. DE C.V.",PL/12053/EXP/ES/2015,-98.20445,18.99362,14092
"COMBUSTIBLES Y LUBRICANTES ISLAS, S.A. DE C.V.",PL/12054/EXP/ES/2015,-95.5401,18.02347,14093
FERNANDO GONZALEZ SANCHEZ,PL/12055/EXP/ES/2015,-102.8322,21.35915,14094
"MASABASTO GAS, S.A. DE C.V.",PL/12056/EXP/ES/2015,-100.2661,25.66555,14095
"GRUPO HERCOR GAS, S.A. DE C.V.",PL/12621/EXP/ES/2015,-115.4205,32.62475,14097
"GRUPO OCTANO, S.A. DE C.V.",PL/12057/EXP/ES/2015,-102.839,20.36567,14099
ANA YARALDINE LOPEZ GAXIOLA,PL/12058/EXP/ES/2015,-108.0779,25.46368,14101
SERVICIOS HIDASA SA DE CV,PL/12059/EXP/ES/2015,-89.39973,21.09872,14103
SERVICIOS SAN JUANITO SA DE CV,PL/12060/EXP/ES/2015,-104.0076,20.78579,14104
